,shadow_start,date_retro,shadow_direct,planet_pos_retro,planet_pos_dir,inner_start,inner_end
2146-10-10 06:14:11.760830,2146-07-26 00:00:00,2146-08-28 17:31:03.978071,2146-11-11 00:00:00,183.96313668367364,167.86309680299794,33,32
2148-05-19 18:38:14.391131,2148-03-05 00:00:00,2148-04-07 05:06:11.789733,2148-06-22 00:00:00,46.928518934697365,30.508263408131366,33,34
2149-12-21 15:27:13.399223,2149-10-09 00:00:00,2149-11-10 14:37:27.275921,2150-01-22 00:00:00,256.78693178291167,241.44108778480802,32,32
2151-07-29 22:37:30.476351,2151-05-14 00:00:00,2151-06-16 19:25:10.945273,2151-09-01 00:00:00,114.19226599032625,97.6424962618579,33,34
2153-03-06 02:12:37.424743,2152-12-22 00:00:00,2153-01-23 17:53:27.111565,2153-04-07 00:00:00,332.95006751857835,317.17003833711465,32,32
2154-10-07 21:07:27.097954,2154-07-23 00:00:00,2154-08-26 07:30:07.345483,2154-11-09 00:00:00,181.71353644913586,165.57385779897601,34,33
2156-05-17 09:38:46.315533,2156-03-02 00:00:00,2156-04-04 21:19:22.851822,2156-06-20 00:00:00,44.726142777388056,28.301379818750327,33,34
2157-12-19 04:53:34.571589,2157-10-07 00:00:00,2157-11-08 03:14:25.973508,2158-01-19 00:00:00,254.33078303336856,238.98849154937452,32,31
2159-07-27 15:08:14.466327,2159-05-11 00:00:00,2159-06-14 11:29:03.310210,2159-08-30 00:00:00,112.04269644984767,95.515133162796346,34,34
2161-03-03 14:49:12.263193,2160-12-20 00:00:00,2161-01-21 07:17:15.510049,2161-04-04 00:00:00,330.53213030068855,314.78792263268349,32,32
2162-10-05 12:30:14.993415,2162-07-21 00:00:00,2162-08-23 22:10:57.015135,2162-11-07 00:00:00,179.49937612341813,163.3195276366925,33,33
2164-05-15 01:09:27.580631,2164-02-29 00:00:00,2164-04-02 14:00:22.133283,2164-06-17 00:00:00,42.502974473654334,26.096548643339318,33,33
2165-12-16 18:12:21.114882,2165-10-04 00:00:00,2165-11-05 15:22:56.075630,2166-01-17 00:00:00,251.87713327820853,236.50981424884998,32,32
2167-07-25 07:19:57.198115,2167-05-09 00:00:00,2167-06-12 03:27:45.736180,2167-08-28 00:00:00,109.89277857878741,93.38033404244436,34,34
2169-03-01 02:53:38.304241,2168-12-18 00:00:00,2169-01-18 20:18:16.789254,2169-04-02 00:00:00,328.09224367056709,312.37089764724317,31,32
2170-10-03 04:18:24.088833,2170-07-19 00:00:00,2170-08-21 13:17:15.073213,2170-11-04 00:00:00,177.25089784639414,161.0578971376957,33,32
2172-05-12 16:46:13.883752,2172-02-27 00:00:00,2172-03-31 06:25:01.939314,2172-06-15 00:00:00,40.253058178270877,23.854501326088254,33,34
2173-12-14 07:00:16.622744,2173-10-02 00:00:00,2173-11-03 03:01:48.980727,2174-01-14 00:00:00,249.41553572576007,234.06009455856756,32,31
2175-07-22 23:10:39.515698,2175-05-07 00:00:00,2175-06-09 19:29:28.797238,2175-08-25 00:00:00,107.77546590617156,91.231541807983461,33,34
2177-02-26 15:09:48.927542,2176-12-15 00:00:00,2177-01-16 09:37:59.109667,2177-03-30 00:00:00,325.64559976166248,309.94980808933855,32,32
2178-09-30 20:37:55.668858,2178-07-16 00:00:00,2178-08-19 04:30:17.602421,2178-11-02 00:00:00,175.03536820332755,158.80727113223381,34,33
2180-05-10 08:26:26.414500,2180-02-25 00:00:00,2180-03-28 22:32:03.797453,2180-06-12 00:00:00,38.03109004491062,21.641383280492494,32,33
2181-12-11 19:39:26.862100,2181-09-29 00:00:00,2181-10-31 14:32:00.673458,2182-01-12 00:00:00,246.99298294341554,231.60179215718847,32,32
2183-07-20 14:57:12.062995,2183-05-04 00:00:00,2183-06-07 11:53:40.816566,2183-08-23 00:00:00,105.62295842651376,89.091099834339246,34,34
2185-02-24 04:08:20.409638,2184-12-13 00:00:00,2185-01-13 23:45:49.778099,2185-03-28 00:00:00,323.22887196811155,307.54428310213353,31,32
2186-09-28 12:46:31.881622,2186-07-14 00:00:00,2186-08-16 19:21:18.042580,2186-10-31 00:00:00,172.80968536295305,156.56253032626427,33,33
2188-05-07 23:42:07.893319,2188-02-22 00:00:00,2188-03-26 14:15:00.712796,2188-06-10 00:00:00,35.770867604922934,19.396754908880414,33,34
2189-12-09 08:01:35.688453,2189-09-26 00:00:00,2189-10-29 02:13:54.650161,2190-01-09 00:00:00,244.54330744014356,229.14883505042425,33,31
2191-07-18 07:03:25.655396,2191-05-02 00:00:00,2191-06-05 04:51:27.173911,2191-08-21 00:00:00,103.48012104154607,86.952388330978053,34,34
2193-02-21 17:10:21.181037,2192-12-10 00:00:00,2193-01-11 13:41:02.444238,2193-03-25 00:00:00,320.75970916073959,305.10681417579741,32,32
2194-09-26 04:37:22.944972,2194-07-11 00:00:00,2194-08-14 09:55:48.062961,2194-10-29 00:00:00,170.5938274202623,154.34717114118789,34,33
2196-05-05 14:19:11.138659,2196-02-20 00:00:00,2196-03-24 05:34:05.520609,2196-06-08 00:00:00,33.519979518581195,17.182709843315823,33,34
